rating,rorb_id,rby,ron
8,88608,604,93
8,88609,604,94
6,88610,604,117
6,88611,604,119
8,88612,604,124
8,88613,604,131
6,88614,604,133
6,88615,604,134
6,88616,604,135
4,88617,604,137
6,88618,604,138
8,88619,604,142
8,88620,604,146
6,88621,604,147
6,88622,604,148
8,88623,604,149
6,88624,604,150
6,88625,604,152
6,88626,604,156
6,88627,604,159
6,88628,604,167
6,88629,604,178
8,88630,604,180
6,88631,604,181
6,88632,604,189
6,88633,604,191
6,88634,604,193
8,88635,604,213
6,88636,604,217
8,88637,604,221
8,88638,604,225
8,88639,604,232
10,88640,604,234
6,88641,604,238
10,88642,604,240
6,88643,604,243
6,88644,604,253
8,88645,604,257
8,88646,604,258
6,88647,604,259
10,88648,604,266
8,88649,604,267
6,88650,604,268
6,88651,604,269
6,88652,604,271
6,88653,604,277
4,88654,604,281
8,88655,604,299
6,88656,604,301
6,88657,604,313
8,88658,604,329
6,88659,604,338
6,88660,604,344
8,88661,604,350
8,88662,604,351
8,88663,604,357
8,88664,604,366
6,88665,604,450
8,88666,604,452
6,88667,604,472
8,88668,604,475
10,88669,604,476
6,88670,604,478
6,88671,604,485
10,88672,604,488
10,88673,604,489
6,88674,604,493
6,88675,604,504
8,88676,604,505
6,88677,604,539
6,88678,604,547
8,88679,604,556
8,88680,605,1
7,88681,605,2
8,88682,605,28
6,88683,605,62
6,88684,605,92
10,88685,605,116
8,88686,605,119
10,88687,605,212
4,88688,605,240
6,88689,605,256
7,88690,605,259
6,88691,605,292
8,88692,605,301
6,88693,605,313
6,88694,605,386
8,88695,605,433
6,88696,605,471
7,88697,605,472
7,88698,605,473
6,88699,605,474
6,88700,605,475
6,88701,605,477
8,88702,605,478
5,88703,605,479
6,88704,605,493
4,88705,605,514
2,88706,605,516
4,88707,605,547
7,88708,605,572
6,88709,605,602
6,88710,605,629
4,88711,605,647
8,88712,605,666
6,88713,605,669
8,88714,605,696
6,88715,605,725
6,88716,605,728
8,88717,605,730
7,88718,605,732
2,88719,605,733
8,88720,605,758
10,88721,605,832
10,88722,605,841
7,88723,605,897
8,88724,605,898
6,88725,605,903
6,88726,605,969
8,88727,605,977
5,88728,605,981
6,88729,605,1002
8,88730,605,1060
6,88731,605,1079
8,88732,605,1093
6,88733,605,1110
7,88734,605,1143
7,88735,605,1163
8,88736,605,1253
6,88737,605,1266
6,88738,605,1290
7,88739,605,1359
8,88740,605,1365
8,88741,605,1366
6,88742,605,1396
6,88743,605,1424
6,88744,605,1437
6,88745,605,1457
7,88746,605,1458
6,88747,605,1471
6,88748,605,1473
4,88749,605,1480
7,88750,605,1495
7,88751,605,1568
4,88752,605,1587
7,88753,605,1590
6,88754,605,1685
7,88755,605,1735
10,88756,605,1787
10,88757,605,1816
6,88758,605,1827
4,88759,605,1829
8,88760,605,1854
8,88761,605,1912
10,88762,605,1930
9,88763,605,1934
5,88764,605,1969
7,88765,605,1979
6,88766,605,2020
6,88767,605,2076
8,88768,605,2079
4,88769,605,2114
6,88770,605,2134
7,88771,605,2161
6,88772,605,2183
8,88773,605,2252
7,88774,605,2377
7,88775,605,2392
7,88776,605,2424
8,88777,605,2470
6,88778,605,2564
6,88779,605,2728
4,88780,605,2732
7,88781,605,2915
6,88782,605,2948
2,88783,605,2952
6,88784,605,3251
5,88785,605,3258
6,88786,605,3379
6,88787,605,3548
6,88788,605,3645
7,88789,605,3705
10,88790,605,3759
5,88791,605,3841
6,88792,605,3957
5,88793,605,4053
6,88794,605,4068
7,88795,605,4127
5,88796,605,4223
7,88797,605,4357
4,88798,605,4362
8,88799,605,4394
4,88800,605,4412
6,88801,605,4459
7,88802,605,4464
6,88803,605,4477
6,88804,605,4483
7,88805,605,4608
8,88806,605,4682
4,88807,605,4687
4,88808,605,4774
7,88809,605,4788
6,88810,605,4797
2,88811,605,4872
6,88812,605,4937
9,88813,605,4985
6,88814,605,5068
2,88815,605,5079
5,88816,605,5168
6,88817,605,5171
7,88818,605,5324
6,88819,605,5330
7,88820,605,5338
6,88821,605,5352
2,88822,605,5371
4,88823,605,5378
2,88824,605,5383
7,88825,605,5396
6,88826,605,5404
4,88827,605,5406
7,88828,605,5453
6,88829,605,5456
6,88830,605,5498
6,88831,605,5507
2,88832,605,5535
6,88833,605,5593
6,88834,605,5609
8,88835,605,5623
5,88836,605,5635
8,88837,605,5644
6,88838,605,5718
4,88839,605,5751
7,88840,605,5762
6,88841,605,5782
6,88842,605,5788
6,88843,605,5808
8,88844,605,5834
7,88845,605,5860
8,88846,605,5865
8,88847,605,5867
6,88848,605,5878
6,88849,605,5898
6,88850,605,5950
7,88851,605,5957
6,88852,605,5960
8,88853,605,5984
9,88854,605,6024
8,88855,605,6069
7,88856,605,6085
5,88857,605,6121
5,88858,605,6150
7,88859,605,6169
6,88860,605,6183
6,88861,605,6205
6,88862,605,6208
6,88863,605,6214
6,88864,605,6242
6,88865,605,6252
7,88866,605,6262
7,88867,605,6312
9,88868,605,6358
6,88869,605,6378
6,88870,605,6401
6,88871,605,6454
7,88872,605,6471
8,88873,605,6475
7,88874,605,6476
8,88875,605,6552
5,88876,605,6555
7,88877,605,6587
5,88878,606,1
5,88879,606,7
5,88880,606,11
7,88881,606,15
8,88882,606,17
8,88883,606,18
4,88884,606,19
7,88885,606,28
8,88886,606,30
7,88887,606,32
8,88888,606,41
6,88889,606,42
9,88890,606,45
7,88891,606,51
8,88892,606,57
8,88893,606,59
8,88894,606,62
8,88895,606,69
7,88896,606,76
7,88897,606,88
7,88898,606,92
7,88899,606,93
6,88900,606,108
8,88901,606,113
8,88902,606,120
8,88903,606,122
8,88904,606,123
7,88905,606,125
5,88906,606,133
6,88907,606,137
7,88908,606,140
8,88909,606,157
8,88910,606,160
6,88911,606,162
7,88912,606,166
8,88913,606,173
9,88914,606,180
8,88915,606,181
6,88916,606,182
7,88917,606,185
5,88918,606,187
10,88919,606,188
7,88920,606,191
7,88921,606,192
9,88922,606,212
7,88923,606,213
8,88924,606,215
6,88925,606,216
8,88926,606,229
8,88927,606,234
10,88928,606,240
5,88929,606,246
7,88930,606,248
9,88931,606,249
9,88932,606,250
8,88933,606,251
7,88934,606,260
8,88935,606,292
8,88936,606,293
6,88937,606,296
5,88938,606,298
8,88939,606,300
6,88940,606,301
5,88941,606,315
7,88942,606,330
7,88943,606,345
8,88944,606,358
7,88945,606,360
6,88946,606,366
8,88947,606,373
8,88948,606,377
8,88949,606,382
5,88950,606,386
9,88951,606,402
6,88952,606,404
8,88953,606,409
7,88954,606,411
8,88955,606,412
7,88956,606,418
6,88957,606,431
10,88958,606,441
6,88959,606,450
6,88960,606,451
8,88961,606,457
6,88962,606,465
8,88963,606,468
8,88964,606,471
7,88965,606,473
8,88966,606,474
7,88967,606,475
9,88968,606,476
7,88969,606,477
6,88970,606,479
8,88971,606,480
6,88972,606,484
6,88973,606,491
7,88974,606,497
8,88975,606,500
8,88976,606,507
5,88977,606,508
8,88978,606,509
5,88979,606,511
9,88980,606,519
9,88981,606,543
8,88982,606,552
8,88983,606,571
5,88984,606,572
9,88985,606,573
8,88986,606,580
7,88987,606,597
3,88988,606,608
8,88989,606,611
7,88990,606,624
7,88991,606,627
10,88992,606,628
8,88993,606,629
8,88994,606,631
9,88995,606,632
10,88996,606,633
9,88997,606,636
8,88998,606,637
10,88999,606,638
9,89000,606,639
9,89001,606,640
10,89002,606,642
9,89003,606,643
9,89004,606,644
6,89005,606,645
8,89006,606,648
10,89007,606,652
8,89008,606,653
8,89009,606,654
9,89010,606,655
9,89011,606,657
10,89012,606,658
10,89013,606,660
8,89014,606,663
8,89015,606,664
8,89016,606,669
7,89017,606,674
8,89018,606,683
8,89019,606,687
8,89020,606,690
8,89021,606,700
10,89022,606,702
8,89023,606,730
8,89024,606,740
7,89025,606,752
9,89026,606,754
8,89027,606,756
8,89028,606,762
9,89029,606,763
9,89030,606,768
6,89031,606,769
10,89032,606,770
8,89033,606,771
7,89034,606,772
8,89035,606,773
8,89036,606,774
7,89037,606,776
5,89038,606,779
7,89039,606,787
7,89040,606,789
7,89041,606,792
8,89042,606,802
8,89043,606,815
8,89044,606,817
7,89045,606,822
9,89046,606,823
8,89047,606,824
8,89048,606,825
6,89049,606,827
8,89050,606,829
8,89051,606,833
7,89052,606,834
8,89053,606,837
9,89054,606,838
9,89055,606,840
9,89056,606,841
10,89057,606,842
8,89058,606,845
8,89059,606,848
9,89060,606,850
9,89061,606,851
8,89062,606,852
8,89063,606,853
8,89064,606,856
8,89065,606,858
9,89066,606,860
9,89067,606,864
7,89068,606,865
8,89069,606,869
8,89070,606,872
10,89071,606,873
8,89072,606,874
9,89073,606,875
7,89074,606,877
7,89075,606,878
7,89076,606,879
9,89077,606,886
8,89078,606,887
8,89079,606,896
9,89080,606,897
7,89081,606,898
9,89082,606,899
8,89083,606,901
8,89084,606,902
7,89085,606,903
9,89086,606,905
7,89087,606,906
8,89088,606,908
9,89089,606,909
6,89090,606,911
9,89091,606,912
8,89092,606,917
8,89093,606,919
9,89094,606,921
7,89095,606,924
7,89096,606,925
8,89097,606,930
9,89098,606,931
6,89099,606,935
7,89100,606,945
7,89101,606,952
8,89102,606,956
8,89103,606,957
8,89104,606,961
8,89105,606,964
7,89106,606,967
7,89107,606,980
7,89108,606,990
7,89109,606,991
5,89110,606,1001
8,89111,606,1002
7,89112,606,1006
7,89113,606,1007
9,89114,606,1023
8,89115,606,1034
5,89116,606,1042
5,89117,606,1044
7,89118,606,1047
8,89119,606,1063
9,89120,606,1068
8,89121,606,1077
5,89122,606,1085
7,89123,606,1089
5,89124,606,1091
7,89125,606,1112
9,89126,606,1113
6,89127,606,1114
8,89128,606,1116
7,89129,606,1120
5,89130,606,1124
8,89131,606,1130
8,89132,606,1132
7,89133,606,1140
7,89134,606,1142
5,89135,606,1146
4,89136,606,1150
6,89137,606,1155
8,89138,606,1157
9,89139,606,1163
9,89140,606,1165
8,89141,606,1179
9,89142,606,1182
8,89143,606,1189
7,89144,606,1192
8,89145,606,1193
9,89146,606,1196
8,89147,606,1198
7,89148,606,1199
8,89149,606,1219
8,89150,606,1228
7,89151,606,1233
7,89152,606,1241
7,89153,606,1245
6,89154,606,1247
8,89155,606,1251
7,89156,606,1255
9,89157,606,1263
8,89158,606,1269
7,89159,606,1287
8,89160,606,1288
1,89161,606,1291
7,89162,606,1294
7,89163,606,1313
8,89164,606,1314
7,89165,606,1319
8,89166,606,1320
8,89167,606,1323
7,89168,606,1324
8,89169,606,1325
8,89170,606,1326
8,89171,606,1327
9,89172,606,1328
8,89173,606,1333
5,89174,606,1348
6,89175,606,1351
3,89176,606,1352
3,89177,606,1353
5,89178,606,1354
1,89179,606,1355
1,89180,606,1356
5,89181,606,1359
10,89182,606,1364
7,89183,606,1365
5,89184,606,1366
8,89185,606,1373
8,89186,606,1374
8,89187,606,1375
6,89188,606,1379
8,89189,606,1381
9,89190,606,1406
6,89191,606,1413
6,89192,606,1420
7,89193,606,1437
9,89194,606,1447
7,89195,606,1448
8,89196,606,1458
7,89197,606,1473
8,89198,606,1483
8,89199,606,1485
8,89200,606,1495
8,89201,606,1497
7,89202,606,1498
9,89203,606,1502
9,89204,606,1504
8,89205,606,1506
7,89206,606,1508
5,89207,606,1511
8,89208,606,1512
8,89209,606,1515
8,89210,606,1517
8,89211,606,1520
6,89212,606,1521
8,89213,606,1525
9,89214,606,1528
8,89215,606,1529
8,89216,606,1533
8,89217,606,1535
7,89218,606,1552
6,89219,606,1562
8,89220,606,1566
8,89221,606,1568
8,89222,606,1583
8,89223,606,1584
8,89224,606,1585
8,89225,606,1588
8,89226,606,1590
10,89227,606,1593
8,89228,606,1597
8,89229,606,1607
8,89230,606,1615
6,89231,606,1617
6,89232,606,1619
8,89233,606,1622
10,89234,606,1623
7,89235,606,1628
6,89236,606,1630
5,89237,606,1637
6,89238,606,1647
8,89239,606,1648
8,89240,606,1656
4,89241,606,1663
6,89242,606,1664
6,89243,606,1666
5,89244,606,1668
4,89245,606,1669
4,89246,606,1670
3,89247,606,1671
5,89248,606,1680
3,89249,606,1681
7,89250,606,1687
7,89251,606,1688
7,89252,606,1691
8,89253,606,1693
6,89254,606,1695
8,89255,606,1703
8,89256,606,1711
5,89257,606,1713
3,89258,606,1714
5,89259,606,1716
6,89260,606,1717
8,89261,606,1722
8,89262,606,1737
6,89263,606,1764
8,89264,606,1766
5,89265,606,1768
8,89266,606,1772
10,89267,606,1786
7,89268,606,1793
7,89269,606,1799
7,89270,606,1821
8,89271,606,1837
8,89272,606,1847
6,89273,606,1848
8,89274,606,1851
9,89275,606,1858
7,89276,606,1868
2,89277,606,1869
5,89278,606,1872
8,89279,606,1873
7,89280,606,1875
6,89281,606,1882
8,89282,606,1887
9,89283,606,1889
5,89284,606,1892
4,89285,606,1898
8,89286,606,1914
6,89287,606,1925
8,89288,606,1929
6,89289,606,1934
8,89290,606,1940
8,89291,606,1954
9,89292,606,1970
8,89293,606,1979
6,89294,606,1983
8,89295,606,2003
7,89296,606,2013
8,89297,606,2024
6,89298,606,2031
7,89299,606,2035
8,89300,606,2036
10,89301,606,2042
6,89302,606,2044
6,89303,606,2066
6,89304,606,2074
10,89305,606,2075
10,89306,606,2076
9,89307,606,2078
7,89308,606,2080
8,89309,606,2084
8,89310,606,2086
8,89311,606,2100
8,89312,606,2130
6,89313,606,2134
10,89314,606,2136
8,89315,606,2143
7,89316,606,2149
7,89317,606,2150
8,89318,606,2154
8,89319,606,2157
7,89320,606,2166
7,89321,606,2178
8,89322,606,2179
7,89323,606,2183
8,89324,606,2187
8,89325,606,2193
8,89326,606,2199
8,89327,606,2205
8,89328,606,2208
8,89329,606,2230
8,89330,606,2233
8,89331,606,2239
4,89332,606,2242
4,89333,606,2243
7,89334,606,2244
9,89335,606,2245
7,89336,606,2247
7,89337,606,2250
8,89338,606,2264
9,89339,606,2267
8,89340,606,2269
9,89341,606,2275
8,89342,606,2276
9,89343,606,2277
10,89344,606,2279
7,89345,606,2283
7,89346,606,2286
4,89347,606,2308
7,89348,606,2310
8,89349,606,2321
6,89350,606,2324
8,89351,606,2337
9,89352,606,2343
9,89353,606,2347
8,89354,606,2348
8,89355,606,2366
7,89356,606,2368
8,89357,606,2376
7,89358,606,2387
7,89359,606,2392
8,89360,606,2398
8,89361,606,2405
8,89362,606,2419
6,89363,606,2423
8,89364,606,2426
6,89365,606,2430
7,89366,606,2435
6,89367,606,2437
8,89368,606,2440
7,89369,606,2449
7,89370,606,2456
8,89371,606,2458
7,89372,606,2461
9,89373,606,2486
8,89374,606,2487
8,89375,606,2493
9,89376,606,2494
6,89377,606,2496
7,89378,606,2499
7,89379,606,2506
7,89380,606,2513
8,89381,606,2519
6,89382,606,2536
7,89383,606,2547
8,89384,606,2595
4,89385,606,2601
8,89386,606,2606
6,89387,606,2616
8,89388,606,2621
5,89389,606,2644
7,89390,606,2659
6,89391,606,2666
8,89392,606,2667
6,89393,606,2700
9,89394,606,2710
7,89395,606,2717
7,89396,606,2729
8,89397,606,2739
7,89398,606,2740
9,89399,606,2744
7,89400,606,2746
8,89401,606,2747
7,89402,606,2750
9,89403,606,2754
7,89404,606,2772
7,89405,606,2774
7,89406,606,2776
5,89407,606,2782
4,89408,606,2789
5,89409,606,2790
8,89410,606,2800
9,89411,606,2824
8,89412,606,2825
8,89413,606,2826
5,89414,606,2827
9,89415,606,2829
8,89416,606,2831
6,89417,606,2836
8,89418,606,2855
8,89419,606,2869
3,89420,606,2872
7,89421,606,2876
7,89422,606,2884
8,89423,606,2890
8,89424,606,2902
8,89425,606,2903
8,89426,606,2909
8,89427,606,2915
8,89428,606,2917
6,89429,606,2918
7,89430,606,2919
6,89431,606,2922
8,89432,606,2940
10,89433,606,2944
9,89434,606,2945
8,89435,606,2946
8,89436,606,2947
4,89437,606,2949
7,89438,606,2952
7,89439,606,2958
6,89440,606,2965
5,89441,606,2983
8,89442,606,2989
5,89443,606,2994
8,89444,606,3007
7,89445,606,3008
5,89446,606,3020
8,89447,606,3022
6,89448,606,3023
5,89449,606,3025
7,89450,606,3037
7,89451,606,3038
8,89452,606,3051
7,89453,606,3060
5,89454,606,3063
4,89455,606,3069
5,89456,606,3082
8,89457,606,3097
6,89458,606,3106
5,89459,606,3113
9,89460,606,3118
6,89461,606,3122
7,89462,606,3129
2,89463,606,3131
7,89464,606,3137
7,89465,606,3141
2,89466,606,3157
9,89467,606,3159
5,89468,606,3175
8,89469,606,3196
7,89470,606,3199
6,89471,606,3201
8,89472,606,3204
5,89473,606,3217
7,89474,606,3221
8,89475,606,3225
7,89476,606,3228
7,89477,606,3229
8,89478,606,3251
6,89479,606,3255
7,89480,606,3260
8,89481,606,3264
8,89482,606,3271
8,89483,606,3276
7,89484,606,3299
7,89485,606,3301
8,89486,606,3303
6,89487,606,3310
8,89488,606,3312
8,89489,606,3322
7,89490,606,3351
6,89491,606,3364
9,89492,606,3381
7,89493,606,3384
8,89494,606,3397
9,89495,606,3406
8,89496,606,3433
8,89497,606,3447
5,89498,606,3451
8,89499,606,3457
7,89500,606,3469
8,89501,606,3475
6,89502,606,3482
7,89503,606,3483
8,89504,606,3486
7,89505,606,3504
8,89506,606,3507
7,89507,606,3515
8,89508,606,3523
6,89509,606,3544
7,89510,606,3556
7,89511,606,3565
7,89512,606,3575
7,89513,606,3585
8,89514,606,3618
8,89515,606,3620
7,89516,606,3624
5,89517,606,3625
5,89518,606,3644
8,89519,606,3647
7,89520,606,3660
6,89521,606,3661
6,89522,606,3667
7,89523,606,3668
8,89524,606,3671
8,89525,606,3674
8,89526,606,3703
7,89527,606,3704
8,89528,606,3705
8,89529,606,3724
6,89530,606,3726
9,89531,606,3743
5,89532,606,3745
6,89533,606,3748
6,89534,606,3753
9,89535,606,3759
8,89536,606,3761
8,89537,606,3763
8,89538,606,3768
7,89539,606,3772
7,89540,606,3774
6,89541,606,3779
7,89542,606,3780
8,89543,606,3781
8,89544,606,3782
9,89545,606,3785
8,89546,606,3796
6,89547,606,3803
8,89548,606,3822
7,89549,606,3829
8,89550,606,3834
6,89551,606,3837
6,89552,606,3850
6,89553,606,3851
3,89554,606,3856
7,89555,606,3863
8,89556,606,3873
8,89557,606,3883
8,89558,606,3884
6,89559,606,3908
9,89560,606,3922
8,89561,606,3924
5,89562,606,3930
8,89563,606,3949
4,89564,606,3953
5,89565,606,3957
9,89566,606,3960
8,89567,606,3961
8,89568,606,3966
8,89569,606,3976
8,89570,606,3984
6,89571,606,3987
8,89572,606,3995
7,89573,606,4008
4,89574,606,4034
8,89575,606,4041
7,89576,606,4044
8,89577,606,4051
8,89578,606,4065
8,89579,606,4076
8,89580,606,4090
8,89581,606,4092
8,89582,606,4094
8,89583,606,4110
8,89584,606,4137
8,89585,606,4142
6,89586,606,4144
8,89587,606,4145
5,89588,606,4151
3,89589,606,4152
7,89590,606,4153
7,89591,606,4157
7,89592,606,4165
6,89593,606,4179
9,89594,606,4183
4,89595,606,4185
9,89596,606,4186
6,89597,606,4193
8,89598,606,4198
8,89599,606,4200
4,89600,606,4209
5,89601,606,4213
6,89602,606,4214
8,89603,606,4221
8,89604,606,4225
8,89605,606,4231
5,89606,606,4233
5,89607,606,4234
7,89608,606,4237
7,89609,606,4243
8,89610,606,4246
3,89611,606,4248
8,89612,606,4257
1,89613,606,4261
7,89614,606,4263
6,89615,606,4275
5,89616,606,4276
9,89617,606,4277
7,89618,606,4283
8,89619,606,4295
8,89620,606,4311
9,89621,606,4313
6,89622,606,4314
8,89623,606,4318
9,89624,606,4319
7,89625,606,4321
8,89626,606,4322
5,89627,606,4324
6,89628,606,4330
8,89629,606,4332
6,89630,606,4340
8,89631,606,4346
8,89632,606,4347
9,89633,606,4349
7,89634,606,4350
8,89635,606,4353
9,89636,606,4379
7,89637,606,4380
9,89638,606,4389
5,89639,606,4397
7,89640,606,4407
5,89641,606,4411
9,89642,606,4430
7,89643,606,4434
7,89644,606,4440
8,89645,606,4450
9,89646,606,4457
5,89647,606,4460
9,89648,606,4473
8,89649,606,4487
8,89650,606,4492
8,89651,606,4501
10,89652,606,4505
8,89653,606,4507
5,89654,606,4515
7,89655,606,4523
8,89656,606,4526
8,89657,606,4533
6,89658,606,4542
10,89659,606,4546
7,89660,606,4581
8,89661,606,4587
8,89662,606,4617
8,89663,606,4629
8,89664,606,4639
8,89665,606,4660
8,89666,606,4677
8,89667,606,4682
5,89668,606,4687
6,89669,606,4697
7,89670,606,4709
8,89671,606,4715
8,89672,606,4726
6,89673,606,4736
8,89674,606,4763
6,89675,606,4764
5,89676,606,4767
6,89677,606,4781
8,89678,606,4785
8,89679,606,4827
7,89680,606,4839
8,89681,606,4862
6,89682,606,4863
7,89683,606,4865
5,89684,606,4867
7,89685,606,4870
8,89686,606,4875
8,89687,606,4877
8,89688,606,4898
8,89689,606,4900
9,89690,606,4901
7,89691,606,4914
7,89692,606,4937
7,89693,606,4948
5,89694,606,4949
8,89695,606,4969
7,89696,606,4973
8,89697,606,4998
8,89698,606,5030
8,89699,606,5031
7,89700,606,5036
9,89701,606,5038
8,89702,606,5050
9,89703,606,5060
8,89704,606,5076
8,89705,606,5080
9,89706,606,5113
7,89707,606,5114
9,89708,606,5128
7,89709,606,5133
9,89710,606,5142
10,89711,606,5144
5,89712,606,5146
6,89713,606,5156
8,89714,606,5165
7,89715,606,5167
8,89716,606,5168
9,89717,606,5169
7,89718,606,5171
6,89719,606,5175
7,89720,606,5178
6,89721,606,5179
6,89722,606,5181
6,89723,606,5184
8,89724,606,5185
7,89725,606,5206
8,89726,606,5236
8,89727,606,5251
6,89728,606,5254
8,89729,606,5271
7,89730,606,5275
7,89731,606,5276
8,89732,606,5278
8,89733,606,5280
8,89734,606,5284
8,89735,606,5302
8,89736,606,5311
7,89737,606,5321
9,89738,606,5332
5,89739,606,5355
8,89740,606,5356
8,89741,606,5384
8,89742,606,5387
9,89743,606,5404
7,89744,606,5405
9,89745,606,5424
7,89746,606,5425
9,89747,606,5427
6,89748,606,5436
8,89749,606,5438
7,89750,606,5446
7,89751,606,5449
7,89752,606,5453
8,89753,606,5459
8,89754,606,5463
8,89755,606,5466
8,89756,606,5476
8,89757,606,5528
8,89758,606,5529
8,89759,606,5531
8,89760,606,5533
7,89761,606,5539
5,89762,606,5544
9,89763,606,5548
5,89764,606,5552
5,89765,606,5583
7,89766,606,5587
7,89767,606,5595
8,89768,606,5597
7,89769,606,5598
7,89770,606,5599
8,89771,606,5613
7,89772,606,5615
2,89773,606,5620
7,89774,606,5627
8,89775,606,5631
6,89776,606,5633
5,89777,606,5642
8,89778,606,5644
8,89779,606,5645
6,89780,606,5652
8,89781,606,5655
7,89782,606,5676
7,89783,606,5689
8,89784,606,5691
7,89785,606,5692
6,89786,606,5696
8,89787,606,5698
7,89788,606,5717
5,89789,606,5718
8,89790,606,5733
6,89791,606,5738
6,89792,606,5739
8,89793,606,5758
6,89794,606,5763
5,89795,606,5767
9,89796,606,5773
8,89797,606,5789
4,89798,606,5816
7,89799,606,5832
7,89800,606,5860
7,89801,606,5868
7,89802,606,5898
8,89803,606,5916
9,89804,606,5933
6,89805,606,5946
6,89806,606,5952
5,89807,606,5961
7,89808,606,5964
6,89809,606,6015
5,89810,606,6034
8,89811,606,6087
6,89812,606,6184
10,89813,606,6188
9,89814,606,6222
6,89815,606,6226
6,89816,606,6284
8,89817,606,6320
8,89818,606,6331
6,89819,606,6348
8,89820,606,6351
8,89821,606,6358
6,89822,606,6460
6,89823,606,6476
8,89824,606,6552
9,89825,606,6966
7,89826,606,7166
6,89827,606,7200
8,89828,607,1
6,89829,607,11
6,89830,607,25
6,89831,607,31
8,89832,607,32
8,89833,607,72
10,89834,607,92
4,89835,607,94
10,89836,607,116
6,89837,607,119
8,89838,607,131
10,89839,607,152
6,89840,607,163
6,89841,607,167
8,89842,607,197
6,89843,607,212
8,89844,607,238
6,89845,607,240
6,89846,607,258
10,89847,607,260
6,89848,607,289
10,89849,607,310
8,89850,607,313
8,89851,607,314
10,89852,607,315
6,89853,607,341
8,89854,607,350
8,89855,607,361
10,89856,607,369
8,89857,607,386
8,89858,607,420
8,89859,607,452
8,89860,607,473
6,89861,607,475
10,89862,607,476
4,89863,607,486
8,89864,607,531
8,89865,607,547
10,89866,607,553
8,89867,607,572
10,89868,607,581
6,89869,607,608
8,89870,607,611
10,89871,607,647
4,89872,607,648
8,89873,607,675
10,89874,607,726
10,89875,607,737
6,89876,607,762
8,89877,607,766
6,89878,607,774
10,89879,607,776
8,89880,607,779
8,89881,607,839
6,89882,607,841
8,89883,607,844
6,89884,607,845
6,89885,607,850
10,89886,607,869
8,89887,607,877
10,89888,607,886
10,89889,607,887
6,89890,607,893
6,89891,607,898
6,89892,607,909
8,89893,607,917
8,89894,607,929
8,89895,607,931
6,89896,607,935
10,89897,607,941
2,89898,607,963
10,89899,607,970
2,89900,607,974
6,89901,607,977
8,89902,607,983
8,89903,607,984
8,89904,607,991
10,89905,607,999
8,89906,607,1061
8,89907,607,1063
8,89908,607,1069
10,89909,607,1076
6,89910,607,1085
8,89911,607,1112
10,89912,607,1125
10,89913,607,1186
10,89914,607,1290
8,89915,607,1291
8,89916,607,1319
10,89917,607,1333
10,89918,607,1334
8,89919,607,1335
10,89920,607,1341
8,89921,607,1348
10,89922,607,1351
10,89923,607,1354
6,89924,607,1358
6,89925,607,1360
10,89926,607,1381
6,89927,607,1397
6,89928,607,1398
6,89929,607,1419
10,89930,607,1434
8,89931,607,1447
6,89932,607,1448
8,89933,607,1451
6,89934,607,1511
10,89935,607,1512
6,89936,607,1540
10,89937,607,1551
8,89938,607,1585
8,89939,607,1602
10,89940,607,1657
10,89941,607,1662
8,89942,607,1679
6,89943,607,1680
4,89944,607,1681
10,89945,607,1755
10,89946,607,1786
6,89947,607,1815
6,89948,607,1816
6,89949,607,1821
6,89950,607,1831
6,89951,607,1865
8,89952,607,1872
8,89953,607,1875
6,89954,607,1876
8,89955,607,1894
6,89956,607,1904
10,89957,607,1914
8,89958,607,1930
8,89959,607,1934
6,89960,607,1970
10,89961,607,1988
8,89962,607,1996
6,89963,607,2011
6,89964,607,2064
6,89965,607,2073
8,89966,607,2087
6,89967,607,2088
10,89968,607,2091
4,89969,607,2101
10,89970,607,2115
8,89971,607,2134
8,89972,607,2154
8,89973,607,2156
8,89974,607,2158
6,89975,607,2161
10,89976,607,2178
4,89977,607,2184
6,89978,607,2185
4,89979,607,2198
6,89980,607,2217
6,89981,607,2242
8,89982,607,2256
10,89983,607,2299
8,89984,607,2308
10,89985,607,2310
8,89986,607,2321
6,89987,607,2328
8,89988,607,2343
10,89989,607,2345
6,89990,607,2358
6,89991,607,2359
10,89992,607,2398
6,89993,607,2519
10,89994,607,2573
4,89995,607,2590
6,89996,607,2597
6,89997,607,2731
8,89998,607,2750
6,89999,607,2751
6,90000,607,2772
6,90001,607,2782
6,90002,607,3342
5,90003,608,1
4,90004,608,2
4,90005,608,3
8,90006,608,10
9,90007,608,16
4,90008,608,19
7,90009,608,21
4,90010,608,24
6,90011,608,29
7,90012,608,30
7,90013,608,31
6,90014,608,34
1,90015,608,39
9,90016,608,42
1,90017,608,43
9,90018,608,45
4,90019,608,55
6,90020,608,59
5,90021,608,74
5,90022,608,77
4,90023,608,79
6,90024,608,87
6,90025,608,90
8,90026,608,92
6,90027,608,93
6,90028,608,109
7,90029,608,111
4,90030,608,116
5,90031,608,119
1,90032,608,124
5,90033,608,126
6,90034,608,129
1,90035,608,133
9,90036,608,135
8,90037,608,137
6,90038,608,138
3,90039,608,139
5,90040,608,145
1,90041,608,146
6,90042,608,149
7,90043,608,152
6,90044,608,156
6,90045,608,159
6,90046,608,167
5,90047,608,174
5,90048,608,180
6,90049,608,187
7,90050,608,206
7,90051,608,212
6,90052,608,224
5,90053,608,225
